Índice,Leverage,T² Hotelling,Resíduo Q,Outlier_Leverage,Outlier_T2,Outlier_Q
35,0.8693878786592514,9.563266665251765,1.1651078106322071e-28,True,False,False
36,0.7928374589948205,8.721212048943025,8.432491668505073e-29,True,False,False
37,0.5673750873004857,6.241125960305343,1.4180159957336565e-28,True,False,False
38,4.486675591185352,49.35343150303887,2.422225142872316e-27,True,True,True
39,0.8003864943753721,8.804251438129093,4.033150157083711e-29,True,False,False
40,0.8003864943753721,8.804251438129093,4.033150157083711e-29,True,False,False
41,0.568973246244008,6.258705708684088,5.461051394507783e-28,True,False,False
42,7.364668894810484,81.01135784291533,1.1908569289990597e-27,True,True,False
43,2.6344060854097857,28.978466939507644,1.4386619647374876e-28,True,True,False
44,1.0435463195827468,11.479009515410214,2.798029541804664e-28,True,False,False
45,2.6801069856039113,29.481176841643023,2.7865717993795154e-27,True,True,True
46,2.3605404477932628,25.965944925725893,1.6780956217242747e-28,True,True,False
47,0.8136515508236173,8.95016705905979,3.926955749166019e-28,True,False,False
48,0.957707636282042,10.534783999102462,4.641159906022804e-28,True,False,False
49,1.3083712966724939,14.392084263397432,1.2179334449271998e-27,True,False,False
50,1.0102792475040667,11.113071722544733,5.068585390440552e-28,True,False,False
51,0.8456514263569723,9.302165689926696,3.943010301182431e-28,True,False,False
52,0.8712403267566761,9.583643594323437,3.8238183487841936e-28,True,False,False
53,0.27812136388372266,3.059335002720949,4.651156445399146e-28,True,False,False
54,0.5388260851951846,5.92708693714703,4.661135651405988e-29,True,False,False
55,0.7000228300382243,7.700251130420467,7.850964644961193e-29,True,False,False
56,1.2569715292201062,13.826686821421168,2.4088114259956477e-27,True,False,True
57,1.0321006382724798,11.353107020997278,1.0839827061791343e-28,True,False,False
58,0.4498573298945324,4.948430628839857,7.469834845102557e-29,True,False,False
59,0.5111033848960205,5.622137233856225,3.3757218582733373e-29,True,False,False
60,0.7225707128066117,7.948277840872729,5.675114655966535e-28,True,False,False
61,1.2821093150456706,14.103202465502376,8.137073274335515e-29,True,False,False
62,0.42192464089300247,4.641171049823027,4.9082709818697583e-29,True,False,False
63,0.7112505841416316,7.8237564255579475,2.2598707893044275e-28,True,False,False
64,1.0625960630283946,11.688556693312341,1.8361769145245512e-28,True,False,False
65,1.0625960630283946,11.688556693312341,1.8361769145245512e-28,True,False,False
66,0.4913984797641071,5.405383277405178,5.426192062514374e-29,True,False,False
67,0.9684302005110914,10.652732205622005,4.948037583361466e-28,True,False,False
68,0.7442081534811898,8.186289688293089,1.1472851345562261e-27,True,False,False
69,1.430471938703087,15.735191325733958,1.4274047311797758e-28,True,False,False
70,0.6262516633330517,6.888768296663569,8.128040662896339e-29,True,False,False
71,0.6106819372829111,6.717501310112022,6.710556223827334e-29,True,False,False
72,0.6438974313915155,7.08287174530667,7.767198428515947e-29,True,False,False
73,0.6477972232525088,7.125769455777597,2.3801186628873304e-28,True,False,False
74,0.7927404518329944,8.720144970162938,1.61805328718642e-27,True,False,False
75,1.587741696763472,17.465158664398192,5.067226767235408e-28,True,False,False
76,1.587741696763472,17.465158664398192,5.067226767235408e-28,True,False,False
77,1.0686810079757079,11.755491087732786,4.556449803348876e-28,True,False,False
78,0.7826157675132481,8.60877344264573,4.000325976327395e-28,True,False,False
79,2.4115409628812823,26.526950591694103,2.0904525098865155e-28,True,True,False
80,0.9266030945727841,10.192634040300625,6.39877898071015e-28,True,False,False
81,16.18238388081809,178.006222688999,2.0714901888400676e-27,True,True,True
82,0.7865742437206257,8.652316680926882,3.700019571958982e-29,True,False,False
83,11.18085815128962,122.98943966418582,2.0139127798156613e-27,True,True,False
84,1.307024686626197,14.377271552888168,4.663716397531467e-28,True,False,False
85,0.4254408418613227,4.679849260474549,1.799404050760772e-28,True,False,False
86,11.593234006634324,127.52557407297756,2.6724512057108387e-28,True,True,False
87,0.48168049878349245,5.298485486618417,5.487821820734765e-29,True,False,False
88,2.411551774370869,26.527069518079557,9.780989296966128e-28,True,True,False
89,0.907464879962711,9.98211367958982,2.0721547309673784e-28,True,False,False
90,0.5384295494770255,5.92272504424728,1.1014027425261168e-28,True,False,False
91,11.593234006634324,127.52557407297756,2.6724512057108387e-28,True,True,False
92,12.072289154866429,132.79518070353072,2.664724374773957e-28,True,True,False
93,0.48168049878349245,5.298485486618417,5.487821820734765e-29,True,False,False
94,3.3892962248376097,37.28225847321371,2.1651354779813758e-27,True,True,True
95,2.351978762504908,25.87176638755399,2.556210740952375e-27,True,True,True
96,0.9892947846521135,10.882242631173249,4.293699032896014e-28,True,False,False
97,0.7835542059948161,8.619096265942977,1.348682517735716e-28,True,False,False
98,1.3601600373212737,14.96176041053401,1.7135846124388768e-28,True,False,False
99,0.5363621773774007,5.899983951151407,1.384820667212198e-28,True,False,False
100,0.40909252711571964,4.500017798272916,2.170299639450866e-28,True,False,False
101,0.3598672675598193,3.958539943158012,5.604244285872974e-29,True,False,False
102,0.5363621773774007,5.899983951151407,1.384820667212198e-28,True,False,False
103,0.45188781479565615,4.970765962752218,1.3678724837015904e-28,True,False,False
104,0.5241410476146945,5.76555152376164,8.400136045439368e-29,True,False,False
105,0.45188781479565615,4.970765962752218,1.3678724837015904e-28,True,False,False
106,16.552453847397356,182.0769923213709,2.080059806720613e-27,True,True,True
107,1.1753763858160238,12.929140243976262,7.36442918072873e-28,True,False,False
108,0.7815945293573804,8.597539822931184,7.93084469589053e-29,True,False,False
109,1.9330030154124804,21.263033169537284,1.9838388059550713e-28,True,True,False
110,1.0793975049514233,11.873372554465657,5.079293560931345e-29,True,False,False
111,0.8861488690308993,9.747637559339893,2.705800608627848e-28,True,False,False
112,0.8175839844424435,8.993423828866879,2.695808884076367e-28,True,False,False
113,0.84649855957665,9.31148415534315,2.289835177751182e-27,True,False,True
114,1.0793975049514233,11.873372554465657,5.079293560931345e-29,True,False,False
115,0.5516086149805562,6.067694764786119,1.1224840988388485e-27,True,False,False
116,0.46437064054663196,5.108077046012951,2.1923245742948783e-28,True,False,False
117,0.5818962077267892,6.400858284994682,7.804253320645957e-29,True,False,False
118,1.0749045100901895,11.823949610992084,4.9064418299050765e-28,True,False,False
119,0.7182009860974999,7.900210847072499,2.036218322652571e-28,True,False,False
120,3.317169653104773,36.488866184152506,5.557819744563519e-28,True,True,False
121,1.0749045100901895,11.823949610992084,4.9064418299050765e-28,True,False,False
122,1.0350618747340787,11.385680622074865,1.3795705821837985e-28,True,False,False
123,0.9060461885955612,9.966508074551173,1.6154476785090653e-28,True,False,False
124,0.5055179148495952,5.560697063345547,6.619652330452256e-29,True,False,False
125,1.469170853696735,16.160879390664086,5.946963519476682e-28,True,False,False
126,4.2112635736165425,46.32389930978197,5.447331069583968e-28,True,True,False
127,4.2148112980311625,46.36292427834279,5.616473941019833e-28,True,True,False
128,1.1094956407870245,12.20445204865727,1.1813059723232614e-28,True,False,False
129,0.8619991191470205,9.481990310617226,7.064380369490379e-28,True,False,False
130,1.7414179161214263,19.15559707733569,1.456192862426894e-28,True,False,False
131,1.9158047422369862,21.073852164606848,1.1506191118829549e-27,True,True,False
132,1.9158047422369862,21.073852164606848,1.1506191118829549e-27,True,True,False
133,0.7179520393237393,7.897472432561132,3.1739267705603315e-28,True,False,False
134,2.1594825991728483,23.75430859090133,2.2971508045893435e-28,True,True,False
135,1.1802685470788328,12.98295401786716,2.6483000442082227e-28,True,False,False
136,0.8597129118167981,9.456842029984779,2.2212154493906312e-28,True,False,False
137,0.7139981243782462,7.853979368160708,6.466625460235092e-29,True,False,False
138,0.4405420895960727,4.8459629855568,5.96291503424107e-29,True,False,False
139,0.4242034316820192,4.666237748502211,5.958846507233552e-29,True,False,False
140,1.1802685470788328,12.98295401786716,2.6483000442082227e-28,True,False,False
141,0.8597129118167981,9.456842029984779,2.2212154493906312e-28,True,False,False
142,2.4341225994801765,26.77534859428194,1.5934942184235603e-27,True,True,False
143,0.8997981950550563,9.89778014560562,5.407179282103383e-28,True,False,False
144,2.4341225994801765,26.77534859428194,1.5934942184235603e-27,True,True,False
145,1.436192282020227,15.798115102222498,1.6473942521101763e-28,True,False,False
146,0.9309436729856589,10.240380402842248,1.1172643163621012e-27,True,False,False
147,3.085173015064332,33.936903165707655,4.1467890967381555e-28,True,True,False
148,0.46974827144172515,5.167230985858977,1.8336162702928669e-28,True,False,False
149,0.8028099082283991,8.830908990512391,1.4426474661088094e-28,True,False,False
150,0.9689946924336584,10.658941616770242,5.37462167713476e-29,True,False,False
151,33.32906258672281,366.6196884539509,2.8505889403589694e-27,True,True,True
152,0.7084522218336882,7.792974440170569,7.329073440292155e-29,True,False,False
153,0.7084522218336882,7.792974440170569,7.329073440292155e-29,True,False,False
154,0.6330243089914691,6.96326739890616,6.759188136640626e-29,True,False,False
155,0.6259008333758311,6.8849091671341425,7.102325056301024e-29,True,False,False
156,0.6330243089914691,6.96326739890616,6.759188136640626e-29,True,False,False
157,0.6259008333758311,6.8849091671341425,7.102325056301024e-29,True,False,False
158,0.9655022662025221,10.620524928227743,1.5324624567489236e-28,True,False,False
159,0.7884684287554855,8.67315271631034,2.358632476852605e-28,True,False,False
160,1.7294585499565083,19.024044049521592,2.279962090484275e-28,True,False,False
161,2.7521048989436108,30.27315388837972,1.0831430007233814e-28,True,True,False
162,0.6044077022547004,6.648484724801705,7.100980742153514e-29,True,False,False
163,0.4688516129209978,5.157367742130976,8.454620603566083e-29,True,False,False
164,0.4382948732202417,4.821243605422659,7.396533951419179e-29,True,False,False
165,0.9344000462397783,10.278400508637562,5.972925055127022e-29,True,False,False
166,0.6118021476544425,6.729823624198867,2.7770080164616773e-28,True,False,False
167,0.9116051983398233,10.027657181738057,7.904652048646864e-29,True,False,False
168,0.5529740550103335,6.082714605113669,3.2758777980964142e-28,True,False,False
169,12.104537610159166,133.14991371175083,1.4335520874090394e-27,True,True,False
170,1.8879520155819156,20.76747217140107,2.2832520603117746e-28,True,True,False
171,0.6375372365217071,7.012909601738778,1.0252110279962134e-28,True,False,False
172,0.6375372365217071,7.012909601738778,1.0252110279962134e-28,True,False,False
173,1.0514536026263455,11.5659896288898,8.313546235139718e-29,True,False,False
174,0.5724600836396802,6.297060920036482,5.131929226311448e-29,True,False,False
175,0.7926959694464341,8.719655663910775,2.1349164545125836e-28,True,False,False
176,0.5724600836396802,6.297060920036482,5.131929226311448e-29,True,False,False
177,0.9507459997696673,10.45820599746634,4.180636066665563e-29,True,False,False
178,1.1215161339473092,12.336677473420401,2.6763801027973886e-28,True,False,False
179,0.6276752999203924,6.904428299124316,5.89976282839964e-28,True,False,False
180,0.6276752999203924,6.904428299124316,5.89976282839964e-28,True,False,False
181,4.576194014498044,50.33813415947848,5.369777722583383e-28,True,True,False
182,0.8657139731800395,9.522853704980434,1.5651979694961595e-28,True,False,False
183,0.7303966924386148,8.034363616824763,2.777930536905039e-28,True,False,False
184,0.7568545966071581,8.32540056267874,3.246224254742684e-28,True,False,False
185,0.7991460445340448,8.790606489874493,6.41498182933228e-28,True,False,False
186,0.8446687740345499,9.291356514380048,2.5167282141274643e-29,True,False,False
187,0.7414336283981725,8.155769912379897,9.869697630204604e-29,True,False,False
188,0.8394157047163225,9.233572751879548,6.87098618819479e-29,True,False,False
189,0.8235574115523079,9.059131527075387,7.98866863598488e-29,True,False,False
190,0.5033127530862657,5.536440283948923,1.8545029805397464e-28,True,False,False
191,1.165740918359821,12.823150101958031,4.039522502555564e-28,True,False,False
192,0.8061003922615303,8.867104314876833,2.9925869847866626e-28,True,False,False
193,0.4425477152375173,4.86802486761269,4.762824752469634e-29,True,False,False
194,0.4425477152375173,4.86802486761269,4.762824752469634e-29,True,False,False
195,0.5829700515774894,6.412670567352383,7.275339994843752e-29,True,False,False
196,0.49993970254130604,5.499336727954367,5.884871538069638e-29,True,False,False
197,1.9599581166187632,21.559539282806394,5.3745370806619526e-27,True,True,True
198,2.4204927350722643,26.625420085794907,1.671771902974252e-27,True,True,False
199,2.5172482439043886,27.689730682948277,4.595122958114657e-28,True,True,False
200,0.8807161848153728,9.6878780329691,1.5195984721363531e-27,True,False,False
201,1.730338700406194,19.033725704468136,5.482583291286032e-28,True,False,False
202,0.7522235490222482,8.27445903924473,2.3592179595556986e-28,True,False,False
203,0.6423256883817893,7.065582572199681,1.3190463077514852e-28,True,False,False
204,0.6688208255770641,7.357029081347705,1.4335466948051951e-28,True,False,False
205,2.2755137454516037,25.03065119996764,8.965105476102425e-27,True,True,True
206,2.2755137454516037,25.03065119996764,8.965105476102425e-27,True,True,True
207,0.48234743156238624,5.305821747186249,7.481386813650235e-29,True,False,False
208,0.29839429327226064,3.282337225994867,3.6714977531888223e-29,True,False,False
209,1.717038640537765,18.887425045915414,4.195645922057766e-27,True,False,True
210,1.654043873267643,18.194482605944074,1.7671747686994182e-27,True,False,False
211,0.5884713057235069,6.473184362958576,1.2778082957822657e-28,True,False,False
212,1.8152126674823719,19.96733934230609,5.60705922507969e-27,True,True,True
213,0.5017952875613709,5.51974816317508,2.415216298618702e-28,True,False,False
214,0.8166245796833536,8.982870376516889,1.0294942961925306e-28,True,False,False
215,1.0766695940539739,11.843365534593714,1.0998694088869946e-28,True,False,False
216,0.7673145074961606,8.440459582457766,4.1305804703261925e-28,True,False,False
217,1.0905297791486879,11.995827570635567,1.7277363456702342e-28,True,False,False
218,0.39834215475143914,4.381763702265831,3.765621560689672e-29,True,False,False
219,0.5070621694124838,5.577683863537322,6.018145890221235e-29,True,False,False
220,0.41742560841746096,4.59168169259207,4.001144756102912e-29,True,False,False
221,0.4385030034393894,4.8235330378332835,5.732183812078618e-29,True,False,False
222,0.9957886467577136,10.95367511433485,2.8949211513768414e-28,True,False,False
223,0.6457461909867878,7.1032081008546655,3.799813557957351e-28,True,False,False
224,0.6420019947677658,7.062021942445424,2.7547038217757287e-28,True,False,False
225,0.29465213727773154,3.241173510055047,3.50149839964183e-29,True,False,False
226,11.545505534981476,127.00056088479624,7.232745165228711e-28,True,True,False
227,0.9853314804731377,10.838646285204515,7.30337286814928e-28,True,False,False
228,0.29465213727773154,3.241173510055047,3.50149839964183e-29,True,False,False
229,1.1935162248326103,13.128678473158713,1.8614498098491512e-28,True,False,False
230,1.1913181473312902,13.10449962064419,1.6630730551944383e-27,True,False,False
231,0.7404121815909367,8.144533997500304,1.1818584659528936e-28,True,False,False
232,0.5314171153872942,5.845588269260237,3.0461817632790706e-28,True,False,False
233,1.1935162248326103,13.128678473158713,1.8614498098491512e-28,True,False,False
234,2.436001308939282,26.796014398332098,3.258796725419644e-28,True,True,False
235,0.8223052668562617,9.04535793541888,1.5642461989917676e-28,True,False,False
236,0.8223052668562617,9.04535793541888,1.5642461989917676e-28,True,False,False
237,0.7678376810461226,8.446214491507348,1.6638113604386192e-28,True,False,False
238,0.8223052668562617,9.04535793541888,1.5642461989917676e-28,True,False,False
239,2.436001308939282,26.796014398332098,3.258796725419644e-28,True,True,False
240,4.525006397644502,49.775070374089516,4.800095348753416e-28,True,True,False
241,1.4548586499117313,16.003445149029044,6.415233355783017e-27,True,False,True
242,0.946031924164161,10.406351165805772,5.677795550449122e-29,True,False,False
243,5.998307285983679,65.98138014582047,1.904124103333697e-26,True,True,True
244,5.998307285983679,65.98138014582047,1.904124103333697e-26,True,True,True
245,1.5120476215888343,16.632523837477176,2.029007640940785e-28,True,False,False
246,0.6842652525566685,7.526917778123353,1.573272912270489e-28,True,False,False
247,0.5655481371803267,6.221029508983594,1.9748042685859507e-28,True,False,False
248,0.56891149330609,6.258026426366991,6.66587464911755e-29,True,False,False
249,1.5120476215888343,16.632523837477176,2.029007640940785e-28,True,False,False
250,1.058159201811647,11.639751219928117,3.69231961075409e-27,True,False,True
251,0.8082446911657661,8.890691602823427,1.6376278613621886e-28,True,False,False
252,1.1641932653344234,12.806125918678656,4.043234143459641e-27,True,False,True
253,1.3878419821803083,15.26626180398339,8.036847880029604e-29,True,False,False
254,0.8082446911657661,8.890691602823427,1.6376278613621886e-28,True,False,False
255,0.4541683364863058,4.9958517013493635,1.173485004037184e-28,True,False,False
256,0.7641524559943078,8.405677015937385,1.1292004870569045e-27,True,False,False
257,0.9264825866494288,10.191308453143717,4.053420013034262e-28,True,False,False
258,30.621032565443667,336.8313582198803,4.347196744519225e-27,True,True,True
259,1.2244097379102818,13.4685071170131,1.9796853582263843e-27,True,False,False
260,0.49221564391491357,5.414372083064049,6.800920856817983e-29,True,False,False
261,1.934200834825364,21.276209183079004,3.9953339659115432e-28,True,True,False
262,0.621184641859425,6.833031060453675,1.2693573151862945e-28,True,False,False
263,0.46525711402287945,5.117828254251674,6.686520618121381e-29,True,False,False
264,1.9281004621359032,21.209105083494936,8.124654107682129e-27,True,True,True
265,2.3875756727485418,26.26333240023396,6.182481062736925e-27,True,True,True
266,1.5502381160622904,17.052619276685196,2.583920058027246e-28,True,False,False
267,2.873154002646035,31.604694029106383,8.35090927606083e-29,True,True,False
268,1.593634592141568,17.52998051355725,2.8017581421769977e-28,True,False,False
269,2.2941138108519543,25.2352519193715,4.93665456701816e-27,True,True,True
270,0.5669049849088593,6.235954833997452,8.743105649935847e-29,True,False,False
271,2.2941138108519543,25.2352519193715,4.93665456701816e-27,True,True,True
272,1.0170235806709342,11.187259387380276,3.935368551210108e-27,True,False,True
273,0.7338619976765706,8.072481974442276,2.8184521029349462e-28,True,False,False
274,0.6200362989237803,6.820399288161584,9.290223828537373e-29,True,False,False
275,0.5669049849088593,6.235954833997452,8.743105649935847e-29,True,False,False
276,1.593634592141568,17.52998051355725,2.8017581421769977e-28,True,False,False
277,2.2941138108519543,25.2352519193715,4.93665456701816e-27,True,True,True
278,1.5163656308161295,16.680021938977426,2.5138880452384765e-27,True,False,True
279,0.6415362971565582,7.056899268722141,5.91562341068263e-28,True,False,False
280,1.9597074066058275,21.556781472664102,5.033360902129687e-27,True,True,True
281,9.604668781138022,105.65135659251824,1.1027751602044872e-27,True,True,False
282,0.497714069625769,5.4748547658834585,3.8607962037164285e-29,True,False,False
283,0.6415362971565582,7.056899268722141,5.91562341068263e-28,True,False,False
284,1.3486020416798075,14.834622458477881,1.7829984017154982e-27,True,False,False
285,1.3486020416798075,14.834622458477881,1.7829984017154982e-27,True,False,False
286,1.5294719071680378,16.824190978848417,6.803854433309273e-27,True,False,True
287,0.6226712826601672,6.849384109261839,2.9669528572268684e-29,True,False,False
288,0.8956623538712509,9.85228589258376,4.2804332274390745e-28,True,False,False
289,1.6534727392070592,18.18820013127765,5.3854370737752066e-27,True,False,True
290,0.8956623538712509,9.85228589258376,4.2804332274390745e-28,True,False,False
291,10.327705899680312,113.60476489648343,2.7831906367691492e-27,True,True,True
292,0.9671723893634661,10.638896282998127,2.6332352396272935e-27,True,False,True
293,0.7783875246423096,8.562262771065406,2.255163816520345e-28,True,False,False
294,2.2445560748080067,24.690116822888072,1.1194981128472909e-26,True,True,True
295,1.3030331034748228,14.333364138223052,3.4698077731025314e-27,True,False,True
296,1.6947151746717126,18.64186692138884,3.126591649573171e-27,True,False,True
297,1.0908509761928473,11.99936073812132,1.9606891280235367e-28,True,False,False
298,1.3134046266402806,14.447450893043086,1.9749872319306675e-28,True,False,False
299,1.1275145253445418,12.40265977878996,2.793746273608347e-28,True,False,False
300,0.6353386919452348,6.988725611397584,5.702447453737279e-29,True,False,False
301,1.5503026079007016,17.05332868690772,4.3673227244751335e-27,True,False,True
302,0.8655253641556269,9.520779005711896,2.2671431007744337e-28,True,False,False
303,2.034732493031453,22.382057423345984,3.992622738032332e-28,True,True,False
304,1.4898071293177149,16.387878422494865,2.307982445245165e-28,True,False,False
305,1.2369316875712868,13.606248563284154,2.582459432757423e-27,True,False,True
306,0.6375996098726703,7.013595708599373,5.334183467760258e-29,True,False,False
307,2.490305833942353,27.393364173365885,1.8380929018556006e-27,True,True,False
308,2.445377269445761,26.89914996390337,1.870552525138303e-27,True,True,False
309,0.9178996233399895,10.096895856739884,2.3745900703333792e-29,True,False,False
310,1.2369316875712868,13.606248563284154,2.582459432757423e-27,True,False,True
311,0.38034550957012114,4.183800605271332,7.717668325171168e-29,True,False,False
312,0.4195857293028901,4.6154430223317915,7.223135256288705e-28,True,False,False
313,0.47410162168359915,5.215117838519591,4.846474058948725e-28,True,False,False
314,0.7004674469248826,7.705141916173709,1.7408865953305102e-29,True,False,False
315,0.772103232048218,8.493135552530397,9.376524749345365e-29,True,False,False
316,1.0243924446749146,11.268316891424062,1.4282357503905529e-27,True,False,False
317,1.1485527626261962,12.634080388888158,1.5121958959441367e-27,True,False,False
318,1.1792312437053254,12.971543680758579,1.7623183437516514e-27,True,False,False
319,1.1485527626261962,12.634080388888158,1.5121958959441367e-27,True,False,False
320,1.1792312437053254,12.971543680758579,1.7623183437516514e-27,True,False,False
321,0.867153583244551,9.538689415690062,1.040606911971645e-27,True,False,False
322,0.7343021382438958,8.077323520682853,8.430950924549564e-29,True,False,False
323,1.0152225292773027,11.167447822050331,2.527374754860037e-27,True,False,True
324,1.1126720494244287,12.239392543668716,2.095929469462364e-27,True,False,True
325,1.1126720494244287,12.239392543668716,2.095929469462364e-27,True,False,True
326,1.6249418101270512,17.874359911397562,4.897519670548211e-27,True,False,True
327,1.0562205059036438,11.61842556494008,2.2936777931762232e-27,True,False,True
328,2.7551965107702436,30.30716161847268,1.1388381213759404e-26,True,True,True
329,1.0713468560293002,11.784815416322303,3.456431804452773e-27,True,False,True
330,2.4456548619629204,26.902203481592124,2.193354754222131e-27,True,True,True
331,2.4456548619629204,26.902203481592124,2.193354754222131e-27,True,True,True
332,0.49456730214860306,5.440240323634634,1.2579112727855581e-28,True,False,False
333,1.0105066086731123,11.115572695404236,2.475574943075798e-28,True,False,False
334,1.1137539219880792,12.25129314186887,1.1093356479670479e-28,True,False,False
335,2.0193207374196276,22.212528111615903,5.6077718191591134e-27,True,True,True
336,0.7773367404410467,8.550704144851514,7.344884362170602e-28,True,False,False
337,0.6498335895315029,7.148169484846533,4.848374861525869e-29,True,False,False
338,2.7137371504625376,29.851108655087913,7.679514690007885e-27,True,True,True
339,4.625234581015528,50.87758039117081,8.093725213519225e-27,True,True,True
340,3.538831015028758,38.927141165316336,7.276723706295686e-27,True,True,True
341,1.0966882172107715,12.063570389318487,3.1078394474836557e-27,True,False,True
342,1.4688167613957506,16.156984375353257,3.396098582270943e-27,True,False,True
343,1.4688167613957506,16.156984375353257,3.396098582270943e-27,True,False,True
344,1.6213650319707886,17.835015351678674,6.086718240705153e-27,True,False,True
345,1.4732197753156704,16.205417528472374,1.7599378943403888e-28,True,False,False
346,1.747091765693056,19.218009422623616,4.759697042239949e-28,True,False,False
347,3.072570800371227,33.798278804083495,1.2489060962184398e-26,True,True,True
348,0.9618199136059077,10.580019049664985,1.2895723092168204e-27,True,False,False
349,1.3907594347100285,15.298353781810313,7.538798544551176e-28,True,False,False
350,1.4415564220880965,15.857120642969063,2.9753922822431733e-27,True,False,True
351,1.3254665013826588,14.580131515209247,7.96133216691018e-28,True,False,False
352,0.9619206773219268,10.581127450541194,9.016741776434385e-29,True,False,False
353,4.84087478887036,53.24962267757395,1.1423009434159486e-26,True,True,True
354,0.7048811668243531,7.753692835067884,4.881600703999884e-28,True,False,False
355,1.9010524058340506,20.911576464174555,3.9977067116030283e-28,True,True,False
356,1.6507045713425983,18.157750284768582,5.416793524385764e-27,True,False,True
357,1.28149509694368,14.09644606638048,2.6064857939996426e-27,True,False,True
358,1.5251724874022399,16.776897361424638,5.7776282476393735e-27,True,False,True
359,1.875584288630091,20.631427174931,8.323049543857302e-27,True,True,True
360,0.6869960162377433,7.556956178615176,1.587467015960623e-28,True,False,False
361,0.7220055728317867,7.9420613011496535,3.6360632903657707e-28,True,False,False
362,1.7912628191766382,19.70389101094302,6.297750858803418e-27,True,False,True
363,2.0914730623175894,23.006203685493485,8.033131605608914e-27,True,True,True
364,2.1068223169272695,23.175045486199963,8.873006543196855e-27,True,True,True
365,1.211274161902988,13.324015780932868,1.746359317860481e-27,True,False,False
366,2.1068223169272695,23.175045486199963,8.873006543196855e-27,True,True,True
367,1.5045926557177907,16.550519212895697,2.7167907352624994e-27,True,False,True
368,1.4456494934846829,15.90214442833151,2.1193714824945977e-27,True,False,True
369,2.1128721220624,23.2415933426864,1.1253231776213952e-27,True,True,False
370,1.3700661457095453,15.070727602804999,2.1083232138404846e-28,True,False,False
371,1.6558152697857835,18.21396796764362,8.666029952369379e-29,True,False,False
372,1.4848555007982052,16.333410508780258,8.758283903827563e-28,True,False,False
373,0.7722771720225633,8.495048892248196,8.373018951822396e-29,True,False,False
374,2.725005879232751,29.97506467156026,1.3445067934674933e-26,True,True,True
375,1.9284789468413686,21.213268415255055,4.641562040195192e-27,True,True,True
376,2.1532333262796644,23.685566589076306,5.220536640820838e-27,True,True,True
377,2.1128721220624,23.2415933426864,1.1253231776213952e-27,True,True,False
378,2.9907344867135732,32.898079353849305,4.6962684654515e-27,True,True,True
379,0.9763327916871205,10.739660708558326,2.056769921089127e-28,True,False,False
380,0.9633330549807873,10.59666360478866,2.0876021335688224e-28,True,False,False
381,2.4819984059862734,27.301982465849008,1.2482938045705202e-26,True,True,True
382,0.9633330549807873,10.59666360478866,2.0876021335688224e-28,True,False,False
